name,updateTime,type,subType,distanceToArrival,isLandable,gravity,earthMasses,radius,surfaceTemperature,volcanismType,orbitalEccentricity,orbitalInclination,argOfPeriapsis,rotationalPeriod,rotationalPeriodTidallyLocked,axialTilt,orbitalPeriod,semiMajorAxis,SolidComp-Ice,SolidComp-Rock,SolidComp-Metal,isMainStar,isScoopable,age,luminosity,surfaceTemperature,Antimony,Arsenic,Boron,Cadmium,Carbon,Chromium,Germanium,Iron,Lead,Manganese,Mercury,Molybdenum,Nickel,Niobium,Phosphorus,Polonium,Rhenium,Ruthenium,Selenium,Sulphur,Technetium,Tellurium,Tin,Tungsten,Vanadium,Yttrium,Zinc,Zirconium,hasRings,
Pleiades Sector GW-W d1-65 2,2018-04-23 19:02:55,Planet,High metal content world,112.600044,1,0.50680271982828,0.1297,3226.525,619,No volcanism,5.8E-5,-0.001466,152.964737,35.693055555556,1,1.188968,35.648637152778,0.225661407412,,,,,,,,619,,,,1.63687,12.4928,9.47989,,21.0789,,8.70538,,,15.9432,,7.99813,,,,,14.8566,,,1.37289,,5.17625,1.25902,,,,
Pleiades Sector GW-W d1-65 2 a,2018-04-23 19:03:35,Planet,Rocky body,112.578445,,0.16670842154791,0.007451,1348.38225,619,Major Rocky Magma,,-79.367714,349.490814,1.6668344907407,1,-0.054719,1.6209271918403,0.00020093018610057,,,,,,,,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleiades Sector GW-W d1-65 3,2018-04-23 18:39:14,Planet,High metal content world,197.641235,1,1.2142111096285,1.266495,6513.871,467,No volcanism,9.4E-5,-0.084576,124.657852,82.992881944444,1,0.963267,82.889600694444,0.39606096473671,,,,,,,,467,,,,,12.7082,9.60819,4.44533,21.3642,,8.8232,0.93294,,16.159,,8.13599,,,1.31938,,15.1127,,,1.39094,,,,,,,
Pleiades Sector GW-W d1-65 3 a,2018-04-23 18:59:36,Planet,Rocky body,197.668015,1,0.32022167607669,0.048648,2485.94575,467,No volcanism,,-27.969221,277.277435,5.0156040219907,1,-0.467017,4.9219646990741,0.00089513113638188,,,,,,,,467,,,,,14.4909,8.62498,,19.178,,7.92031,,,14.5054,,9.27735,,,,,17.2327,,1.31287,1.1925,1.05306,,,5.21186,,,
Pleiades Sector GW-W d1-65 4,2018-01-01 00:51:54,Planet,High metal content world,336.080444,,1.2632557882756,1.408551,6734.807,1143,No volcanism,1.9E-5,-0.008232,59.375183,184.03829861111,1,-0.302699,183.80927083333,0.67350418810473,,,,,,,,1143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleiades Sector GW-W d1-65 5,2018-01-01 00:53:57,Planet,High metal content world,586.411011,,1.2638330503136,1.410105,6736.982,866,No volcanism,0.001186,0.022424,172.054047,1.4561204246296,,0.384145,423.14865740741,1.174241236951,,,,,,,,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleiades Sector GW-W d1-65 6,2018-01-01 01:06:47,Planet,High metal content world,989.252197,,1.5581163117268,2.315175,7774.572,222,Minor Metallic Magma,0.000105,0.002062,93.941811,1.3235929362037,,-0.086129,928.35861111111,1.982618603782,,,,,,,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleiades Sector GW-W d1-65 7,2018-01-01 00:55:15,Planet,Gas giant with water-based life,1734.623535,,2.4382446523665,306.465271,71505.016,192,No volcanism,0.005344,0.075487,214.569794,0.98200629340278,,-0.835485,2159.4314814815,3.4806069223016,,,,,,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleiades Sector GW-W d1-65 7 a,2018-01-01 00:58:46,Planet,Rocky body,1733.292725,1,0.098344177838653,0.001705,839.79325,165,No volcanism,7.7E-5,-0.065006,51.830631,3.8573455584491,1,-0.243762,3.8572497106481,0.0046822672857736,,,,,,,,165,,,,,16.0917,8.77013,,19.5007,,,,,14.7495,1.33277,10.3022,,,,2.995,19.1363,,,1.16823,,4.7887,1.16476,,,,
Pleiades Sector GW-W d1-65 7 b,2018-01-01 01:00:13,Planet,Rocky body,1733.588745,1,0.087179383348487,0.001193,746.101375,165,No volcanism,8.6E-5,-0.058961,42.94479,6.0721209490741,1,-0.023529,6.0719697627315,0.0063361299700638,,,,,,,,165,,,,,15.7719,8.59585,,19.1132,,,0.834643,,14.4564,1.30629,10.0974,,,1.18036,,18.756,,,,,4.69354,,5.19426,,,
Pleiades Sector GW-W d1-65 7 c,2018-01-01 00:59:51,Planet,Rocky body,1738.259155,1,0.096257624484239,0.001591,819.9776875,163,No volcanism,0.000107,0.087874,71.275368,-14.863093171296,,2.749641,14.862722800926,0.011508090215084,,,,,,,,163,1.15596,,,,15.6266,8.5796,5.46621,19.0771,,,,1.24572,14.4291,,10.0044,,,,,18.5833,,,1.14731,,4.68467,,,,,
Pleiades Sector GW-W d1-65 7 d,2018-01-01 00:57:39,Planet,Rocky body,1732.624023,1,0.092500210049497,0.001422,790.79325,162,No volcanism,9.0E-5,0.086956,26.924965,20.613091724537,1,0.314301,20.612578125,0.014311743382321,,,,,,,,162,,,,,15.6653,,5.47975,18.9841,,7.84024,,,14.3588,1.29746,10.0292,,,,,18.6293,,1.41927,1.13728,,,,5.15917,,,
Pleiades Sector GW-W d1-65 7 e,2018-01-01 00:59:07,Planet,Rocky body,1736.668823,1,0.098340971853189,0.001704,839.560625,162,No volcanism,0.002779,-0.104638,97.855988,31.928486689815,1,0.192246,31.927688078704,0.01915943591034,,,,,,,,162,,,,1.49935,15.9326,8.68345,5.57325,19.308,,,0.843149,,14.6038,,10.2003,,,,2.96539,18.9472,,1.44348,,,,,,,,
Pleiades Sector GW-W d1-65 7 f,2018-01-01 01:00:47,Planet,Rocky body,1743.52063,1,0.091986323671793,0.001398,786.278625,161,No volcanism,0.000554,0.175855,242.48114,49.784016203704,1,-0.290555,49.782777777778,0.025762642622961,,,,,,,,161,1.20919,,,1.53826,16.3461,,,19.8091,,8.18095,0.86503,,14.9828,,10.4651,,,,,19.4389,,,,,4.86442,,,2.30024,,
Pleiades Sector GW-W d1-65 7 g,2018-01-01 00:57:06,Planet,Rocky body,1723.397705,1,0.1004866559844,0.001817,857.6454375,161,No volcanism,0.000315,-1.20465,247.63298,74.215520833333,1,-0.099236,74.213663194444,0.033619681941101,,,,,,,,161,,,,,15.2382,8.305,,18.4665,,7.62648,,,13.9673,,9.75577,,,,,18.1214,,1.38057,1.10627,1.014,,,5.0185,,,
Pleiades Sector GW-W d1-65 8,2018-01-01 01:24:39,Planet,Gas giant with ammonia-based life,2409.011475,,0.72264833535449,37.081451,45687.708,133,No volcanism,0.103782,1.28673,219.276321,1.2813373480903,,-0.21638,499.86458333333,0.0025960029389643,,,,,,,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
Pleiades Sector GW-W d1-65 8 a,2018-01-01 01:27:29,Planet,Rocky body,2408.814941,,0.065451622624263,0.000509,562.4490625,220,Minor Metallic Magma,1.3E-5,0.145972,305.398499,-1.0945033998843,,2.119081,1.1764038990162,0.0010493073415115,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleiades Sector GW-W d1-65 8 b,2018-01-01 01:26:53,Planet,Rocky body,2408.915039,,0.057140432064669,0.000341,492.708375,213,No volcanism,0.001637,1.123552,131.859283,2.1483112702546,1,0.142668,2.2492120587384,0.0016164117769091,,,,,,,,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleiades Sector GW-W d1-65 8 c,2018-01-01 01:29:08,Planet,Rocky body,2410.489502,,0.055578480989992,0.000313,478.63378125,212,Major Silicate Vapour Geysers,0.142739,-9.56783,307.007294,0.69559118200231,1,-0.119186,0.43731635200231,5.1601895895167E-6,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleiades Sector GW-W d1-65 8 d,2018-01-01 01:29:28,Planet,Rocky body,2410.496338,,0.04804407375037,0.000204,415.60396875,206,Major Silicate Vapour Geysers,0.142739,-9.56783,127.007294,0.56235613788194,1,-0.332561,0.43731635200231,7.894981188392E-6,,,,,,,,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleiades Sector GW-W d1-65 8 e,2018-01-01 01:28:11,Planet,Rocky body,2410.519775,,0.060990146211701,0.000414,525.478375,150,No volcanism,7.4E-5,0.057795,142.836487,7.3594191261574,1,-0.323914,7.5034346064815,0.0036088748955703,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleiades Sector GW-W d1-65 8 f,2018-01-01 01:29:39,Planet,Rocky body,2411.521973,1,0.063050757287306,0.000456,542.402625,134,No volcanism,0.004844,-0.228536,36.62376,12.663894675926,1,-0.139303,12.830512152778,0.005160530777528,,,,,,,,134,,,,,16.0249,,5.60552,19.4198,,8.02018,,,14.6883,1.32724,10.2594,,,,2.98256,19.0569,,1.45184,1.16338,,,,,,,
Pleiades Sector GW-W d1-65 9,2018-01-01 01:25:01,Planet,High metal content world,2385.369873,,1.3566612324166,1.671692,7079.897,345,Minor Silicate Vapour Geysers,0.103782,1.28673,39.276321,0.85033555773148,,0.480885,499.86458333333,0.057588266087533,,,,,,,,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
Pleiades Sector GW-W d1-65 10,2018-01-01 01:07:52,Planet,Gas giant with water-based life,2987.473389,,3.7847828799095,511.065399,74114.344,189,No volcanism,0.010514,0.380094,67.069031,1.4205701135764,,1.760057,4949.08,6.0503196954126,,,,,,,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
Pleiades Sector GW-W d1-65 10 a,2018-01-01 01:11:48,Planet,Rocky body,2989.331055,,0.048359291708565,0.000208,418.28878125,209,No volcanism,2.4E-5,0.012244,120.185501,2.2573766637731,1,-0.258508,2.2569753689236,0.0038847658812299,,,,,,,,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleiades Sector GW-W d1-65 10 b,2018-01-01 01:11:15,Planet,Rocky body,2989.983154,1,0.04728648913796,0.000194,408.5233125,133,No volcanism,0.000673,-0.06547,200.164093,3.8691048177083,1,-0.290344,3.8684172453704,0.0055637703137442,,,,,,,,133,,,,1.55093,16.4746,8.98213,,19.9721,,,,,15.1061,,10.5473,,,,3.06627,19.5917,,,1.1967,,,1.19291,,2.31918,,
Pleiades Sector GW-W d1-65 10 c,2018-01-01 01:12:09,Planet,Rocky body,2987.855225,1,0.05941988469622,0.000382,511.38771875,131,No volcanism,0.000307,-0.063482,199.700256,5.8971875,1,-0.430438,5.8961396846065,0.0073687217795407,,,,,,,,131,,,,1.44289,15.327,8.35645,,18.5809,,7.67372,0.811397,,14.0538,,9.81263,,,,,18.227,0.664564,,,,,,5.04959,,,
Pleiades Sector GW-W d1-65 10 d,2018-01-01 01:13:15,Planet,Rocky body,2990.411377,1,0.058107848716691,0.000358,500.6205,128,No volcanism,0.001144,0.019415,26.462946,14.416545138889,1,-0.049797,14.413982928241,0.013372202309027,,,,,,,,128,,,,1.43373,15.2297,8.30337,,18.4629,,7.62498,,1.20562,13.9646,,9.7503,,,,,18.1112,,1.3798,,,4.53384,,,,,
Pleiades Sector GW-W d1-65 10 e,2018-01-01 01:13:50,Planet,Rocky body,2986.630127,1,0.096715730462222,0.001622,825.9645,126,No volcanism,0.000326,-0.01668,95.699913,29.316067708333,1,0.153148,29.310856481481,0.021463441324235,,,,,,,,126,,,,,15.6538,8.53458,5.4757,18.977,,,,1.23919,14.3534,1.29698,10.0218,,,1.17195,,18.6156,,,,,4.66009,,,,,
Pleiades Sector GW-W d1-65 10 f,2018-01-01 01:10:06,Planet,Rocky body,2961.488525,1,0.12387142816585,0.003362,1050.746125,124,No volcanism,0.001351,-0.001141,307.867981,0.8809757487037,,-0.137805,110.25525462963,0.051913445637031,,,,,,,,124,,,,1.47452,15.663,8.53962,5.47893,18.9882,,,,,14.3619,,10.0277,,,,,18.6265,,,,1.04264,4.66284,1.13414,,,,
Pleiades Sector GW-W d1-65 10 g,2018-01-01 01:08:49,Planet,Icy body,2972.953613,,0.30375623147927,0.169708,4767.3065,113,No volcanism,,35.514721,55.456184,0.98223542390046,,-0.329598,425.18791666667,0.12766374648673,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
Pleiades Sector GW-W d1-65 11,2018-01-01 01:15:06,Planet,Class I gas giant,4268.628418,,2.1165439920568,112.670776,46534.656,109,No volcanism,0.012606,-2.577228,2.587405,1.8323618344907,,0.909504,8384.8296296296,8.5985419620013,,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleiades Sector GW-W d1-65 11 a,2018-01-01 01:17:08,Planet,Icy body,4266.825684,1,0.040858440355168,0.000483,693.45325,90,No volcanism,0.000421,-0.007135,262.555603,10.19622974537,1,0.091051,10.195954137731,0.006412590095776,,,,,,,,90,,1.60518,,,23.4052,,,12.4347,,5.13542,,0.811981,9.40511,,14.9844,0.322203,,,,27.8337,,,,0.682792,,,3.3793,,,
Pleiades Sector GW-W d1-65 11 b,2018-01-01 01:16:35,Planet,Icy body,4267.498047,1,0.043745283182301,0.000593,742.585125,90,No volcanism,0.000213,-0.26678,214.178604,16.93584056713,1,0.486559,16.935383391204,0.008993835819349,,,,,,,,90,0.749499,,,,23.111,,,12.2784,,,,0.801774,9.28688,0.839165,14.7961,,,,4.30144,27.4838,,,,,3.01515,,3.33682,,,
Pleiades Sector GW-W d1-65 11 c,2018-01-01 01:16:14,Planet,Icy body,4265.094238,1,0.039621828803277,0.000442,673.6408125,89,No volcanism,1.0E-5,-0.056835,10.836764,26.02002025463,1,-0.336822,26.01931712963,0.011975093225709,,,,,,,,89,,1.58401,,,23.0965,5.51856,3.54194,12.2707,,,,0.801273,9.28107,,14.7868,,,,,27.4666,,0.917371,0.735101,,,,,,,
Pleiades Sector GW-W d1-65 11 d,2018-01-01 01:17:43,Planet,Icy body,4274.087402,1,0.045673751135142,0.000673,774.209875,89,No volcanism,0.000144,-0.041462,22.331966,47.863208912037,1,0.421861,47.861918402778,0.017978011608156,,,,,,,,89,,,,0.934538,22.652,,,12.0346,,4.97015,,,9.10244,,14.5022,,,,4.21601,26.9379,,,,0.660819,,0.71881,3.27054,,,
Pleiades Sector GW-W d1-65 11 e,2018-01-01 01:19:10,Planet,Icy body,4275.500977,1,0.044339097814874,0.000617,752.3738125,89,No volcanism,0.028625,1.585176,322.269653,17.624675925926,1,-0.01634,11.583146701389,6.4183025835006E-5,,,,,,,,89,0.720052,,,0.916014,22.203,5.30506,,11.796,,4.87163,0.515112,,8.92201,,14.2147,,,,4.13244,26.4039,,,,,,,,,,
Pleiades Sector GW-W d1-65 11 f,2018-01-01 01:20:51,Planet,Icy body,4275.523438,1,0.040421067088537,0.000469,687.0163125,89,No volcanism,0.028625,1.585176,142.269638,15.368272569444,1,0.316293,11.583146701389,8.4413614584957E-5,,,,,,,,89,,1.56093,,0.939,22.7601,5.43818,,12.092,,4.99388,0.528038,,9.14589,,14.5714,,,,,27.0665,,0.904009,,,,,,,,
Pleiades Sector GW-W d1-65 11 g,2018-01-01 01:21:58,Planet,Icy body,4275.101563,1,0.047244268211132,0.000745,800.9180625,89,No volcanism,0.000265,0.002102,349.161652,8.8984360532407,,-0.325898,114.13586805556,0.032089505723159,,,,,,,,89,,,,,22.1963,5.30345,,11.7924,,4.87016,,0.770039,8.9193,,14.2104,,,,4.13119,26.3959,,,0.706447,,,0.704348,,,,
HIP 21251 A,2018-04-08 15:32:00,Star,B (Blue-White) Star,0,,,,,26180,,0.179434,45.707119,222.609924,1.8330002170139,,,276540.39703704,49.207126800636,,,,1,1,1010,IV,26180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 21251 A 1,2018-03-11 19:00:02,Planet,Class III gas giant,1962.737061,,13.363212991251,1766.012939,73320.6,660,No volcanism,0.056645,2.512409,15.921075,9.4262297453704,1,0.089736,3.8598911313657,0.0014970229118375,,,,,,,,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 21251 A 2,2018-01-21 16:27:46,Planet,Class III gas giant,1961.706177,,2.7323846872977,355.775787,72778.28,405,No volcanism,0.056645,2.512409,195.921066,4.2308662471065,1,-0.47251,3.8598911313657,0.0074309772110948,,,,,,,,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 21251 A 3,2018-01-20 20:44:10,Planet,High metal content world,1933.704224,,1.237673802412,1.344631,6647.877,1065,Minor Silicate Vapour Geysers,0.150864,-8.025887,53.397804,62.460972222222,1,-0.383327,62.44119212963,0.057082292682659,,,,,,,,1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 21251 A 4,2018-03-11 19:01:27,Planet,Class III gas giant,2640.706055,,15.018343834101,1945.601074,72593.944,655,No volcanism,0.00283,3.019777,22.21529,0.16022370515046,,-2.385837,188.34053240741,0.0016114915999269,,,,,,,,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
HIP 21251 A 4 a,2018-03-11 19:02:49,Planet,Rocky body,2646.476807,1,0.30021545091602,0.043587,2430.225,371,Major Silicate Vapour Geysers,0.167507,9.798436,137.259521,0.7750673647338,1,-0.200654,0.49146814416667,2.9535925072495E-5,0,91.2169,8.7831,,,,,371,,,,,16.6197,,5.8097,20.0621,,,0.87608,1.31005,15.1741,,10.6402,,,,3.09328,19.7643,,,,,,1.19829,5.45213,,,
HIP 21251 A 4 b,2018-03-11 19:03:41,Planet,Rocky body,2646.462891,1,0.26113605212946,0.029311,2136.8125,371,Major Silicate Vapour Geysers,0.167507,9.798436,317.259521,0.6355859375,1,0.129252,0.49146814416667,4.3921901891081E-5,0,91.2169,8.7831,,,,,371,,,,,16.0966,,5.62683,19.4306,,8.02465,,,14.6965,1.32798,10.3053,,,1.19997,2.99591,19.1422,,,1.1535,,,,,,,
HIP 21251 A 4 c,2018-03-11 19:02:30,Planet,Rocky body,2646.004395,,0.28337944704139,0.036848,2299.89125,345,Rocky Magma,0.00043,-0.002516,277.211029,-1.9966549117477,,-2.751803,1.9965744357639,0.0055892898213557,0,90.9283,9.0718,,,,,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 21251 A 4 d,2018-03-11 19:02:10,Planet,Rocky body,2639.589111,1,0.25150517856998,0.026325,2063.456125,307,No volcanism,0.035231,-1.638263,220.633163,17.861808449074,1,-0.370264,17.861087962963,0.024086383470163,0,91.2169,8.7831,,,,,307,,,,,15.2434,8.27543,5.32859,18.4007,,7.59932,,1.20156,13.9176,,9.75909,,,1.13636,,18.1276,,,,1.01039,,,,,,
HIP 21251 A 5,2018-05-01 02:42:06,Planet,Class III gas giant,2677.041504,,0.96943621771027,27.323132,33860.248,285,No volcanism,0.00283,3.019777,202.215271,189.65841435185,1,0.434024,188.34053240741,0.11475137446592,,,,,,,,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
HIP 21251 A 5 a,2017-07-07 10:11:04,Planet,Rocky body,2583,1,0.061881441140256,0.000432,532.9005625,288,Minor Metallic Magma,0.006445,0.012571,334.415863,1.2750587745949,1,0.258381,1.2750169090046,0.0010000007573637,,,,,,,,288,,,,,16.1194,8.75097,,19.4581,,,,,14.7173,1.32986,10.3199,,,1.20166,3.00015,19.1693,,,1.15513,,4.77824,,,,,
HIP 21251 A 5 b,2017-07-07 10:10:18,Planet,Rocky body,2583,1,0.065618983375777,0.000515,565.0324375,288,No volcanism,0.009953,-0.221078,311.672455,1.5774450231481,1,0.317252,1.5773931206597,0.0011524346917058,,,,,,,,288,,,,1.42681,15.2211,8.26331,,18.3738,,7.5882,,,13.8972,1.25575,9.7448,,,1.1347,,18.101,,,,,,,4.99331,,,
HIP 21251 A 5 c,2018-01-13 04:22:40,Planet,Rocky body,2613.024658,1,0.073561777582622,0.000722,631.8689375,288,No volcanism,0.032308,2.449401,237.687958,3.9790856481481,1,0.299308,3.978955078125,0.0021355138178447,,,,,,,,288,,,,,15.6198,8.47974,,18.8551,,7.78695,,1.23122,14.2612,,10,,,1.16442,2.90717,18.5751,,,1.11933,,,,,,,
HIP 21251 A 6,2018-05-01 02:43:26,Star,Y (Brown dwarf) Star,3271.372314,,,,,523,,0.124109,9.129822,347.886536,0.73642804181713,,-1.166713,311.5894212963,0.00039229504888936,,,,,,1010,V,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
HIP 21251 A 6 a,2018-05-01 02:53:27,Planet,Rocky body,3272.070557,1,0.12572737130161,0.003517,1066.733125,317,Minor Metallic Magma,0.003102,-0.07532,211.764297,1.2885517035648,1,0.285005,1.3305599862616,0.0066061248290214,0,91.2065,8.7935,,,,,317,1.12961,,,,15.2807,8.29738,,18.4496,,7.61948,,1.20475,13.9545,,9.78294,,,,,18.1719,,,1.09538,,,,5.0139,,,
HIP 21251 A 6 b,2018-05-01 02:48:26,Planet,Rocky body,3269.866699,1,0.15782284521892,0.006811,1324.966875,305,No volcanism,0.001195,1.723854,169.893265,2.1656401909722,1,-0.286547,2.2147560402199,0.0092784276775137,0,90.9148,9.0852,,,,,305,,,,,16.7348,,,20.3235,,,,,15.3718,1.389,10.7139,,,,3.1147,19.9011,0.726888,,1.21042,,4.99074,,5.52316,,,
HIP 21251 A 6 c,2018-05-01 02:53:52,Planet,Rocky body,3267.130127,1,0.19542277156805,0.012729,1627.773875,296,No volcanism,0.000329,-0.073312,230.905945,3.6548650896991,1,-0.442192,3.7121169704861,0.013091968159945,0,91.2065,8.7935,,,,,296,,,,,16.2224,8.80875,5.67082,19.5866,,,,1.27899,14.8145,,10.3859,0.502986,,,,19.2918,,,1.16289,,,,,2.27441,,
HIP 21251 A 6 d,2018-05-01 02:47:15,Planet,Rocky body,3263.946777,1,0.22511168206317,0.019148,1860.14675,283,No volcanism,0.023939,0.393494,258.363525,8.5263570601852,1,-0.402111,8.6003877314815,0.022922877711788,0,91.2065,8.7935,,,,,283,,2.64297,,,16.9062,,5.90987,20.4123,,,0.89137,1.33291,15.439,,10.8237,0.524189,,,,20.105,,,,,5.01254,,,,,
HIP 21251 A 7,2018-05-01 02:44:11,Planet,High metal content world,3385.18042,,3.2763741739954,11.3183,11854.367,2012,Major Silicate Vapour Geysers,0.124109,9.129822,167.886551,1.6257801649306,,0.421036,311.5894212963,0.2507222749127,0,67.5018,32.4982,,,,,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 21251 A 8,2018-05-01 02:58:12,Star,Y (Brown dwarf) Star,4973.417969,,,,,417,,0.024577,2.082968,163.68248,1.2314095956366,,2.296609,3692.8633333333,9.9918738005407,,,,,,1010,V,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 21251 A 8 a,2017-07-31 12:24:55,Planet,Rocky body,5036,1,0.20018087203426,0.01365,1665.4805,245,No volcanism,0.000363,-0.001946,87.199951,2.779052734375,1,-0.004729,2.7790040870949,0.0097418815467138,,,,,,,,245,,,,1.45553,15.5274,8.42962,,18.7436,,7.74092,,1.22395,14.1769,,9.94093,,,,2.88998,18.4653,,1.40583,,,,,,,,
HIP 21251 A 8 b,2018-05-01 03:00:50,Planet,Rocky body,4975.777344,1,0.21625462419775,0.017061,1791.447375,234,No volcanism,0.000173,-7.7E-5,193.837021,5.7707005931713,1,-0.177603,5.770599681713,0.015856133278507,0,91.2169,8.7831,,,,,234,,,,,15.7484,8.54957,5.50512,19.0103,,,,,14.3786,1.29925,10.0824,0.488131,,,,18.7281,,,,1.04386,,,5.16629,,,
HIP 21251 A 8 c,2018-04-08 15:41:29,Planet,Rocky body,4985.67334,1,0.20316054861387,0.014246,1688.928625,228,No volcanism,0.002893,0.497562,39.887562,10.066189236111,1,0.33717,10.066014178241,0.022976736018476,0,91.2169,8.7831,,,,,228,,,,1.50559,16.0616,8.71959,,19.3884,,,,,14.6645,1.32509,10.2829,,,,2.98939,19.1005,0.693443,,,,,,5.26903,,,
HIP 21251 A 8 d,2017-07-31 12:24:52,Planet,Rocky body,5023,1,0.21701007101921,0.017233,1797.318375,224,No volcanism,0.006354,0.008448,118.40004,15.089325810185,1,0.233602,15.089063946759,0.030094802679568,,,,,,,,224,,,,,15.8886,8.62569,5.55413,19.1796,,,0.83754,,14.5066,,10.1721,0.492477,,,,18.8948,,,1.13859,,4.70984,,,,,
HIP 21251 A 8 e,2017-07-31 12:24:53,Planet,Rocky body,5024,1,0.19088357251046,0.011894,1592.0775,220,No volcanism,0.008307,-1.118324,213.817886,24.028855613426,1,0.179228,24.028438946759,0.041039341771861,,,,,,,,220,,2.51952,,1.51075,16.1166,,5.63382,19.4548,,8.03463,,,14.7148,1.32963,10.3181,,,1.20146,,19.1659,,,,,,,,,,
HIP 21251 A 8 f,2018-05-01 02:59:49,Planet,Rocky body,4956.822266,1,0.25043050259334,0.025808,2047.4725,218,No volcanism,3.9E-5,-0.131122,332.632324,-32.283012152778,,-2.812414,32.282447916667,0.049968273137995,0,90.6866,9.3133,,,,,218,,2.59346,,1.57156,16.5895,,,20.2378,,8.358,,,15.307,1.38314,10.6209,0.522555,,,3.08766,19.7284,,,,,,,,,,
HIP 21251 A 8 f a,2017-10-06 22:24:50,Planet,Rocky body,5033,,0.10735048477909,0.0024,953.6480625,218,Major Rocky Magma,,73.734062,127.35276,1.6573312717014,1,-0.368471,1.5852591507523,0.00011685921676691,,,,,,,,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 21251 A 8 g,2018-05-01 02:59:08,Planet,Rocky body,4948.269043,1,0.19197316631272,0.012091,1600.64625,214,No volcanism,0.010409,1.152215,84.973808,61.017771990741,1,0.461641,61.016707175926,0.076386367229223,0,91.2169,8.7831,,,,,214,1.16114,,,,15.7071,8.52717,5.49069,18.9605,,,,,14.3409,1.29585,10.056,,,,,18.679,,,1.12559,,4.65604,,,,,
HIP 21251 B,2018-05-01 03:11:09,Star,Black Hole,81561.625,,,,,0,,0.179434,45.707119,42.609928,1.1611111111111E-6,,,276540.39703704,146.32187764988,,,,,,1010,VII,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleiades Sector KH-V c2-7,2018-05-23 15:50:59,Star,G (White-Yellow) Star,0,,,,,5643,,,,,3.686802662037,,,,,,,,1,1,276,Vab,5643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleiades Sector KH-V c2-7 1,2018-03-05 19:42:24,Planet,High metal content world,41.251259,1,0.49939785758712,0.126344,3208.0305,795,No volcanism,5.5E-5,-0.004547,178.73027,9.0874754050926,1,-0.354357,9.2367165798611,0.082671147163594,0,67.1195,32.8804,,,,,795,,,,,12.5813,9.47419,,21.0663,,8.70015,0.919929,,15.9336,1.43977,8.05478,,,,,14.9618,,1.14317,,,,,5.72502,,,
Pleiades Sector KH-V c2-7 2,2018-03-05 19:43:12,Planet,High metal content world,66.962578,1,0.50848882657702,0.13275,3258.82525,622,No volcanism,1.3E-5,0.00751,38.922752,18.930406539352,1,-0.280093,19.102287326389,0.13419379707789,0,67.1195,32.8804,,,,,622,,,,,12.77,9.61626,4.47993,21.3821,,8.83061,,1.39624,16.1726,,8.17556,0.601022,,,,15.1862,,,1.38955,,,,,,,
Pleiades Sector KH-V c2-7 3,2018-03-05 19:43:38,Planet,High metal content world,116.166603,1,0.76827481340294,0.401271,4609.4075,472,No volcanism,2.2E-5,-0.046917,306.478119,43.468203125,1,-0.382384,43.648151041667,0.23280169128771,0,67.1196,32.8805,,,,,472,,2.17474,,1.80235,13.8616,10.4383,,23.2099,,,,,17.555,1.58627,8.87441,,,1.43336,2.57993,16.4843,,,,,,,,,,
